county_number,county,order_year,order_month,order_amount,order_revenue,number_of_orders
25,dallas,2016,10,32280.49,551260.19,1752
25,dallas,2016,11,41520.06,763470.14,1985
25,dallas,2016,12,32102.47,567199.08,2377
25,dallas,2017,1,17218.65,299245.37,1683
25,dallas,2017,2,35002.27,502638.63,1715
25,dallas,2017,3,25573.53,397322.74,1820
25,dallas,2017,4,40846.06,552792.59,1859
25,dallas,2017,5,40775.25,628553.57,2390
25,dallas,2017,6,43772.36,630524.32,2210
25,dallas,2017,7,38706.89,510069.3,1832
25,dallas,2017,8,27112.02,427492.14,2687
25,dallas,2017,9,42310.19,667165.79,1844
25,dallas,2017,10,39271.28,646125.98,2060
25,dallas,2017,11,33171.34,607966.37,2401
25,dallas,2017,12,51161.42,841676.41,2581
25,dallas,2018,1,17174.02,281630.35,2062
25,dallas,2018,2,26293.53,445856.05,1984
25,dallas,2018,3,34328.57,503470.34,2190
25,dallas,2018,4,33655.89,489676.49,1927
25,dallas,2018,5,31702.89,441069.92,2524
25,dallas,2018,6,42116.27,649437.29,2138
25,dallas,2018,7,43032.57,662081.09,2229
25,dallas,2018,8,54352.81,748930.03,2216
25,dallas,2018,9,22814.39,391301.44,1833
25,dallas,2018,10,33687.68,585282.81,2103
25,dallas,2018,11,34706.25,636504.62,2377
25,dallas,2018,12,55982.34,847779.04,2347
25,dallas,2019,1,43519.64,631086.28,2166
25,dallas,2019,2,29703.95,484901.93,1868
25,dallas,2019,3,28022.82,402326.45,1881
25,dallas,2019,4,24970.21,391590.75,2175
25,dallas,2019,5,45404.69,598348.35,2470
25,dallas,2019,6,50066.7,739094.28,2396
25,dallas,2019,7,64640.41,731454.41,2333
25,dallas,2019,8,31521.79,577135.63,2849
25,dallas,2019,9,29915.95,518599.09,2163
25,dallas,2019,10,66856.01,985542.1,2364
25,dallas,2019,11,35098.87,641848.23,2851
25,dallas,2019,12,24200.93,480209.15,2023
25,dallas,2020,5,59498.82,906340.87,3322
25,dallas,2020,6,80785.52,1181376.08,3247
25,dallas,2020,7,2431.77,40031.19,362
25,dallas,2020,11,27120.86,494083.77,2573
26,davis,2012,1,767.25,7577.49,98
26,davis,2012,2,453.25,4500.65,58
26,davis,2012,3,550.25,5575.59,67
26,davis,2012,4,823.75,8919.9,84
26,davis,2012,5,695.5,7448.97,126
26,davis,2012,6,662.25,7215.44,108
26,davis,2012,7,520,5258.35,93
26,davis,2012,8,654,7688.73,119
26,davis,2012,9,798.25,7888.57,141
26,davis,2012,10,845.25,8970.21,170
26,davis,2012,11,555,6626.19,143
26,davis,2012,12,745.5,8797.06,169
26,davis,2013,1,673.5,7234.83,161
26,davis,2013,2,653.25,7062.31,134
26,davis,2013,3,655.25,7500.43,145
26,davis,2013,4,615,6781.03,149
26,davis,2013,5,768.75,8813.53,163
26,davis,2013,6,591.25,6446.59,131
26,davis,2013,7,808,9444.85,162
26,davis,2013,8,658,6997.01,145
26,davis,2013,9,635.5,6591.77,134
26,davis,2013,10,931.5,10261.2,199
26,davis,2013,11,466.5,4944.38,99
26,davis,2013,12,981.5,11522.98,207
26,davis,2014,1,671.25,7767.05,155
26,davis,2014,2,576.75,6421.93,117
26,davis,2014,3,768.75,8667.74,143
26,davis,2014,4,716.25,8250.02,161
26,davis,2014,5,664.75,7389.37,139
26,davis,2014,6,544.25,5903.38,120
26,davis,2014,7,817.75,8908.8,149
26,davis,2014,8,595.25,6596.62,124
26,davis,2014,9,601.5,7425.95,119
26,davis,2014,10,704,7996.64,153
26,davis,2014,11,883.25,10695.24,181
26,davis,2014,12,940,11952.55,206
26,davis,2015,1,529.5,6172.74,107
26,davis,2015,2,619.5,7953.36,132
26,davis,2015,3,639.75,7214.68,112
26,davis,2015,4,673.25,7766.01,131
26,davis,2015,5,670.75,7664.27,129
26,davis,2015,6,841,9855.11,168
26,davis,2015,7,620.25,7175.9,116
26,davis,2015,8,469.25,5813.05,96
26,davis,2015,9,733.5,8955.72,151
26,davis,2015,10,590.75,7272.9,114
26,davis,2015,11,577,7205.25,119
26,davis,2015,12,1039.5,13136.97,180
26,davis,2016,1,523.75,6280.06,118
26,davis,2016,2,520.5,6356.7,114
26,davis,2016,3,672,8180.56,142
26,davis,2016,4,684,7775.19,148
26,davis,2016,5,779.25,9628.54,158
26,davis,2016,6,896,11030.45,170
26,davis,2016,7,537,6413.96,130
26,davis,2016,8,751,9305.07,182
26,davis,2016,9,575.5,7114.29,131
26,davis,2016,10,625.25,8008.62,152
26,davis,2016,11,986,12790.54,198
26,davis,2016,12,785,10868.44,148
26,davis,2017,1,472.75,5835.32,108
26,davis,2017,2,544.25,6198.93,103
26,davis,2017,3,792,9716.54,163
26,davis,2017,4,644,8164.7,126
26,davis,2017,5,751.5,9586.68,165
26,davis,2017,6,768,10136.32,140
26,davis,2017,7,679.5,8960.42,134
26,davis,2017,8,819,10575.01,169
26,davis,2017,9,586.25,7390.68,115
26,davis,2017,10,673.25,8968.12,146
26,davis,2017,11,781,10349.66,152
26,davis,2017,12,733.5,9407.27,119
26,davis,2018,1,794.25,10133.84,149
26,davis,2018,2,635.5,7185.54,115
26,davis,2018,3,597.25,7049.07,113
26,davis,2018,4,678.5,7486.13,127
26,davis,2018,5,895,10690.3,181
26,davis,2018,6,709.5,8437.77,132
26,davis,2018,7,764,9079.85,146
26,davis,2018,8,944.5,12201.51,186
26,davis,2018,9,655.25,7827.7,134
26,davis,2018,10,774.25,9211.69,163
26,davis,2018,11,790.25,10701.06,147
26,davis,2018,12,800,10192.35,155
26,davis,2019,1,749.75,8722.91,151
26,davis,2019,2,911.75,11018.33,167
26,davis,2019,3,625.25,7465.81,125
26,davis,2019,4,990.25,12355.53,149
26,davis,2019,5,740.5,8863.63,133
26,davis,2019,6,896.5,11172.85,153
26,davis,2019,7,1470.25,21231.8,238
26,davis,2019,8,725.5,10282.84,117
26,davis,2019,9,618,7566.78,104
26,davis,2019,10,994.62,12916.02,157
26,davis,2019,11,630.25,7711.08,110
26,davis,2019,12,806.25,10996.23,115
26,davis,2020,5,990,13045.51,173
26,davis,2020,6,1113.35,15187.62,173
26,davis,2020,7,181,1945.34,31
26,davis,2020,11,524.5,6244.56,88
27,decatur,2012,1,817.61,10547.89,136
27,decatur,2012,2,1190.94,15037.46,193
27,decatur,2012,3,712.98,9768.51,110
27,decatur,2012,4,1080.38,13894.03,173
27,decatur,2012,5,892.62,11898.2,147
27,decatur,2012,6,845.57,11651.71,147
27,decatur,2012,7,926.96,11956.1,142
27,decatur,2012,8,1028.61,14010.21,197
27,decatur,2012,9,727.78,10267.36,124
27,decatur,2012,10,1357.9,19913.57,229
27,decatur,2012,11,776.16,10429.98,135
27,decatur,2012,12,1057.42,13288.24,185
27,decatur,2013,1,1201.44,15758.25,213
27,decatur,2013,2,874.86,11440.41,142
27,decatur,2013,3,847.07,11225.13,148
27,decatur,2013,4,1040.27,13688.04,186
27,decatur,2013,5,1146.73,15432.05,199
27,decatur,2013,6,956.84,12830.72,166
27,decatur,2013,7,884.56,11683.87,137
27,decatur,2013,8,1105.85,14333.88,174
27,decatur,2013,9,950.88,12839.22,158
27,decatur,2013,10,1481.89,20152.41,255
27,decatur,2013,11,1011.92,14859.44,170
27,decatur,2013,12,1040.55,13923.7,163
27,decatur,2014,1,926.85,11332.76,146
27,decatur,2014,2,987.35,13752.87,143
27,decatur,2014,3,824.85,10485.38,121
27,decatur,2014,4,964.42,13085.7,145
27,decatur,2014,5,1125.67,14144.82,168
27,decatur,2014,6,1522.48,19525.5,222
27,decatur,2014,7,999.41,12685.87,155
27,decatur,2014,8,802.21,10007.91,124
27,decatur,2014,9,899.83,11023.17,123
27,decatur,2014,10,1427.16,19564.22,243
27,decatur,2014,11,1158.17,16437.72,193
27,decatur,2014,12,1234.32,16022.61,192
27,decatur,2015,1,982.69,13424.98,146
27,decatur,2015,2,1041.11,14927.85,160
27,decatur,2015,3,586.34,8261.82,100
27,decatur,2015,4,873.81,11574.32,141
27,decatur,2015,5,944.34,13251.81,136
27,decatur,2015,6,636.96,9140.5,113
27,decatur,2015,7,1048.57,14221.55,187
27,decatur,2015,8,757.29,10335.47,119
27,decatur,2015,9,1103.64,16787.56,201
27,decatur,2015,10,1500,20797.8,247
27,decatur,2015,11,1007.38,15570.46,190
27,decatur,2015,12,1859.98,29176.76,256
27,decatur,2016,1,935.23,12643.04,149
27,decatur,2016,2,987.02,13848.39,151
27,decatur,2016,3,1071.06,15302.83,172
27,decatur,2016,4,1105.03,14624.38,164
27,decatur,2016,5,751.46,10901.94,123
27,decatur,2016,6,793.56,10659.78,137
27,decatur,2016,7,716.72,9317.72,107
27,decatur,2016,8,562.25,8038.01,97
27,decatur,2016,9,1243.59,18731.93,178
27,decatur,2016,10,1249.9,18036.1,216
27,decatur,2016,11,833.22,11741.95,129
27,decatur,2016,12,1558.85,23042.74,247
27,decatur,2017,1,573.43,7740.92,109
27,decatur,2017,2,791.47,11439.9,162
27,decatur,2017,3,1123.59,14958.68,190
27,decatur,2017,4,1160.89,15912.13,196
27,decatur,2017,5,666.06,9286.32,140
27,decatur,2017,6,1103.55,15177.09,172
27,decatur,2017,7,766.55,11069.28,149
27,decatur,2017,8,1107.41,15976.76,190
27,decatur,2017,9,1171.72,17924.42,182
27,decatur,2017,10,1348.19,20211.73,214
27,decatur,2017,11,1296.45,19223.13,241
27,decatur,2017,12,1224.88,18062.19,197
27,decatur,2018,1,1181.63,17358.5,182
27,decatur,2018,2,846.26,12027.67,147
27,decatur,2018,3,1111.12,15888.36,178
27,decatur,2018,4,950.5,13503.39,156
27,decatur,2018,5,716.96,10795.61,117
27,decatur,2018,6,976.89,12891.65,149
27,decatur,2018,7,674.58,9019.58,115
27,decatur,2018,8,751.48,11316.85,133
27,decatur,2018,9,1126.32,15209.32,143
27,decatur,2018,10,863.11,12263.21,156
27,decatur,2018,11,1120.02,16612.17,168
27,decatur,2018,12,1134.05,16364.22,160
27,decatur,2019,1,846.5,12672.8,148
27,decatur,2019,2,768.46,11092.43,139
27,decatur,2019,3,1258.06,19246.29,200
27,decatur,2019,4,1049.73,13771.9,170
27,decatur,2019,5,1209.3,17326.33,187
27,decatur,2019,6,986.73,13769.06,151
27,decatur,2019,7,261.37,3596.02,41
27,decatur,2019,8,1394.91,20696.54,275
27,decatur,2019,9,835.8,13163.27,136
27,decatur,2019,10,975.11,15935.81,151
27,decatur,2019,11,1517.68,24008.59,237
27,decatur,2019,12,953.57,15498.84,152
27,decatur,2020,5,1565.74,24164.36,259
27,decatur,2020,6,988.37,16927.41,138
27,decatur,2020,7,335.59,5097.86,68
27,decatur,2020,11,994.18,18064.19,175
28,delaware,2012,1,3881.36,54232.58,345
28,delaware,2012,2,5275.19,65585.89,351
28,delaware,2012,3,4629.02,62656.27,330
28,delaware,2012,4,6375.31,79902.57,439
28,delaware,2012,5,5406.56,64359.51,339
28,delaware,2012,6,6211.55,78257.44,430
28,delaware,2012,7,6126.01,75377.56,484
28,delaware,2012,8,5761.26,72363.14,451
28,delaware,2012,9,4718.45,68028.91,393
28,delaware,2012,10,9227.02,112287.94,530
28,delaware,2012,11,4114.24,52929.36,371
28,delaware,2012,12,7153.36,97721.77,572
28,delaware,2013,1,4538.41,59815.77,390
28,delaware,2013,2,5202.98,62471.37,343
28,delaware,2013,3,4686.42,61723.4,334
28,delaware,2013,4,6436.79,84802.51,501
28,delaware,2013,5,6567.59,77020.75,391
28,delaware,2013,6,5862.03,78089.62,434
28,delaware,2013,7,7046.2,88620.94,521
28,delaware,2013,8,4611.07,61212.46,374
28,delaware,2013,9,6824.32,93534.31,510
28,delaware,2013,10,8214.67,107662.7,429
28,delaware,2013,11,3752.66,46547.75,281
28,delaware,2013,12,7651.76,106291.32,607
28,delaware,2014,1,5235.2,70911.75,385
28,delaware,2014,2,5436.98,74875.4,342
28,delaware,2014,3,6398.25,77185.9,391
28,delaware,2014,4,4676.71,56878.46,326
28,delaware,2014,5,4597.53,55549.5,322
28,delaware,2014,6,6639.07,85456.1,515
28,delaware,2014,7,6263.16,73911.54,403
28,delaware,2014,8,5184.27,68444.2,441
28,delaware,2014,9,5884.18,83114.31,360
28,delaware,2014,10,5249.52,67136.12,325
28,delaware,2014,11,4021.49,56920.34,351
28,delaware,2014,12,8704.03,110349.67,632
28,delaware,2015,1,4445.05,59798.6,358
28,delaware,2015,2,4418.75,58365.02,372
28,delaware,2015,3,5054.64,68317.4,458
28,delaware,2015,4,4450.43,54255.34,371
28,delaware,2015,5,4931.73,63790.21,411
28,delaware,2015,6,6620.14,84935.56,597
28,delaware,2015,7,6006.32,75677.45,497
28,delaware,2015,8,7126.7,93259.8,663
28,delaware,2015,9,5396.32,69761.69,482
28,delaware,2015,10,5942.04,77383.34,486
28,delaware,2015,11,6820.37,94037.13,605
28,delaware,2015,12,5191.03,70861.03,548
28,delaware,2016,1,5472.06,72158.95,479
28,delaware,2016,2,6567.27,84851.75,500
28,delaware,2016,3,4551.08,58646.93,420
28,delaware,2016,4,4932.12,62996.26,405
28,delaware,2016,5,6789.32,83793.94,561
28,delaware,2016,6,6619.11,84910.63,579
28,delaware,2016,7,6436.37,82490.06,479
28,delaware,2016,8,6785.51,92357.19,644
28,delaware,2016,9,5495.71,75267.54,455
28,delaware,2016,10,7521.18,103439.55,574
28,delaware,2016,11,6288.29,84343.65,496
28,delaware,2016,12,7083.1,96512.47,689
28,delaware,2017,1,5497.97,73178.83,513
28,delaware,2017,2,7388.74,81176.75,421
28,delaware,2017,3,5606.33,71046.62,444
28,delaware,2017,4,5304.9,69080.19,468
28,delaware,2017,5,7348.48,89861.77,597
28,delaware,2017,6,7195.04,92811.3,607
28,delaware,2017,7,8257.91,106935.07,746
28,delaware,2017,8,6657.02,86521.97,550
28,delaware,2017,9,7329.1,102893.73,484
28,delaware,2017,10,7236.41,96129.13,647
28,delaware,2017,11,5616.59,80663.21,570
28,delaware,2017,12,6245.04,85183.08,621
28,delaware,2018,1,6610.43,92035.06,704
28,delaware,2018,2,6626.12,79997.69,459
28,delaware,2018,3,6779.24,100774.61,568
28,delaware,2018,4,7273.01,91074.26,654
28,delaware,2018,5,6586.7,86164.49,576
28,delaware,2018,6,10066.29,125884.76,832
28,delaware,2018,7,6903.67,89415.96,629
28,delaware,2018,8,7346.23,102295.38,685
28,delaware,2018,9,4740.71,64913.87,424
28,delaware,2018,10,7905.53,129040,656
28,delaware,2018,11,7129.08,97980.28,569
28,delaware,2018,12,7536.56,109741.56,792
28,delaware,2019,1,4634.44,60534.2,485
28,delaware,2019,2,7479.18,84453.72,450
28,delaware,2019,3,4707.35,67640.77,525
28,delaware,2019,4,6033.08,82508.56,707
28,delaware,2019,5,8584.35,115758.36,643
28,delaware,2019,6,6257.71,91239.96,586
28,delaware,2019,7,8007.71,110148.92,840
28,delaware,2019,8,7305.26,96744.08,634
28,delaware,2019,9,7150.03,105185.05,662
28,delaware,2019,10,7417.47,103014.43,687
28,delaware,2019,11,6830.45,114877.54,629
28,delaware,2019,12,6513.49,91142.91,637
28,delaware,2020,5,7759.25,105844.55,825
28,delaware,2020,6,8605.4,124557.32,978
28,delaware,2020,11,4689.13,72273.21,544
29,des moines,2012,1,17736.49,212548.54,2346
29,des moines,2012,2,15974.67,206555.86,2496
29,des moines,2012,3,15711.93,210109.69,2317
29,des moines,2012,4,16919.37,215646.56,2410
29,des moines,2012,5,23721.66,285810.4,3144
29,des moines,2012,6,19688.3,253539.48,2776
29,des moines,2012,7,20869.46,263550.91,2901
29,des moines,2012,8,18904.77,246754.43,2765
29,des moines,2012,9,20173.58,282952.7,2404
29,des moines,2012,10,29595.5,390553.47,3092
29,des moines,2012,11,16887.56,221980.96,2878
29,des moines,2012,12,23633.26,325763.71,3581
29,des moines,2013,1,15400.97,203809.65,2566
29,des moines,2013,2,16150.75,216011.77,2270
29,des moines,2013,3,16604.52,218608.42,2476
29,des moines,2013,4,22654.86,292193.12,2803
29,des moines,2013,5,16941.52,226217.86,2682
29,des moines,2013,6,18930.52,256115.32,2614
29,des moines,2013,7,22238.35,296492.95,2939
29,des moines,2013,8,18757.34,251560.52,2553
29,des moines,2013,9,18351.79,249419.47,2641
29,des moines,2013,10,23748.02,348255.46,2258
29,des moines,2013,11,14885.51,196492.37,2042
29,des moines,2013,12,24304.91,351374.85,3183
29,des moines,2014,1,18639.49,249908.9,2269
29,des moines,2014,2,19553.97,277098.11,2358
29,des moines,2014,3,22105.77,318115.12,2923
29,des moines,2014,4,16906.89,234773.98,2153
29,des moines,2014,5,19908.01,273439.7,2294
29,des moines,2014,6,23148.92,332157.81,2921
29,des moines,2014,7,18027.67,250005.12,2515
29,des moines,2014,8,21485.72,293669.03,2918
29,des moines,2014,9,19179.71,285038.68,2689
29,des moines,2014,10,20456.93,306999.33,2431
29,des moines,2014,11,17703.34,263491.4,2157
29,des moines,2014,12,31670.63,483574.1,3710
29,des moines,2015,1,18233.59,257400.76,2202
29,des moines,2015,2,18277.68,277175.4,2469
29,des moines,2015,3,23277.32,352074.02,3025
29,des moines,2015,4,17567.25,262059.98,2186
29,des moines,2015,5,18244.08,263037.05,2459
29,des moines,2015,6,23627.15,356205.03,3256
29,des moines,2015,7,22666.73,336358.76,2688
29,des moines,2015,8,24460.21,367840.32,3180
29,des moines,2015,9,18598.79,277017.21,2601
29,des moines,2015,10,20155.41,300138.21,2393
29,des moines,2015,11,25942.39,396999.52,3298
29,des moines,2015,12,24880.21,405800.39,2933
29,des moines,2016,1,16957.91,248781.29,2215
29,des moines,2016,2,20684.7,309246.22,2795
29,des moines,2016,3,19274.44,302549.9,2398
29,des moines,2016,4,19619.92,299255.74,2424
29,des moines,2016,5,24199.27,354634.56,2855
29,des moines,2016,6,19763.5,292697.36,2614
29,des moines,2016,7,20500.06,316436.29,2551
29,des moines,2016,8,19225.35,319698.61,2963
29,des moines,2016,9,20444.54,313229.38,2185
29,des moines,2016,10,25090.99,389349.02,3208
29,des moines,2016,11,18528.49,285699.82,2292
29,des moines,2016,12,24937.11,382694.8,3013
29,des moines,2017,1,16685.66,246229.69,2398
29,des moines,2017,2,16380.73,235593.89,2230
29,des moines,2017,3,18112.37,272341.21,2509
29,des moines,2017,4,16088.76,231979.98,2315
29,des moines,2017,5,24797.53,356737.2,3149
29,des moines,2017,6,23114.62,337858.38,2936
29,des moines,2017,7,21629.17,325565.39,3227
29,des moines,2017,8,19679.36,287470.39,2850
29,des moines,2017,9,16004.44,234592.53,2210
29,des moines,2017,10,24693.03,370648.39,3487
29,des moines,2017,11,19133.35,294375.89,2686
29,des moines,2017,12,24921.06,369596.53,2907
29,des moines,2018,1,20488.36,312979.95,3054
29,des moines,2018,2,15940.14,232895.44,2383
29,des moines,2018,3,17189.69,256271.53,2456
29,des moines,2018,4,20799.9,307388.02,3186
29,des moines,2018,5,18667.7,278173.47,2745
29,des moines,2018,6,24056.99,352182.3,3458
29,des moines,2018,7,19486.86,290115.46,2827
29,des moines,2018,8,23218.54,349786.11,3250
29,des moines,2018,9,12822.28,199275.81,1942
29,des moines,2018,10,23578.12,353969.08,3178
29,des moines,2018,11,20301.32,319515.11,2745
29,des moines,2018,12,29518.64,477096.94,3881
29,des moines,2019,1,16517.72,245347.84,2337
29,des moines,2019,2,17723.78,272223.68,2677
29,des moines,2019,3,17783.32,283913.05,2633
29,des moines,2019,4,20678.12,314736.21,3136
29,des moines,2019,5,27622.51,413808.48,3339
29,des moines,2019,6,19686.34,307081,2841
29,des moines,2019,7,22507.07,339659.63,2941
29,des moines,2019,8,20697.03,330611.03,3074
29,des moines,2019,9,15584.15,255245.31,2500
29,des moines,2019,10,22381.49,356235.55,2766
29,des moines,2019,11,24008.4,407467.61,3618
29,des moines,2019,12,16557.88,276690.67,2577
29,des moines,2020,5,32225.99,545947.41,4743
29,des moines,2020,6,23709.96,392189.89,3255
29,des moines,2020,7,4965.8,78370.61,674
29,des moines,2020,11,19991.17,349371.32,3006
30,dickinson,2012,1,20996.79,266867.42,2066
30,dickinson,2012,2,13648.53,157466.73,1264
30,dickinson,2012,3,13531.02,160575.6,1391
30,dickinson,2012,4,19340.62,245188.67,1716
30,dickinson,2012,5,38330.55,488505.11,3046
30,dickinson,2012,6,40044.59,519398.24,2846
30,dickinson,2012,7,39226.36,505260.28,3416
30,dickinson,2012,8,30135.85,392470.34,2621
30,dickinson,2012,9,17919.59,230657.15,1756
30,dickinson,2012,10,23848.96,296988.02,1962
30,dickinson,2012,11,13850.06,177864.72,1440
30,dickinson,2012,12,20424.74,266974.3,2157
30,dickinson,2013,1,17259.89,226762.65,1723
30,dickinson,2013,2,12229.49,147724.13,1286
30,dickinson,2013,3,14363.57,180712.3,1553
30,dickinson,2013,4,20407.48,252087.64,1994
30,dickinson,2013,5,32836.09,431685.6,2488
30,dickinson,2013,6,32597.08,452748.97,2550
30,dickinson,2013,7,43872.01,579800.23,3506
30,dickinson,2013,8,31814,432068.87,2639
30,dickinson,2013,9,18374.1,235615.7,1886
30,dickinson,2013,10,25433.06,310999.78,2029
30,dickinson,2013,11,13024.03,162876.29,1340
30,dickinson,2013,12,19357.45,266651.16,2206
30,dickinson,2014,1,17995.48,233256.19,1862
30,dickinson,2014,2,12334.06,152063.4,1368
30,dickinson,2014,3,14515.1,179144.44,1547
30,dickinson,2014,4,21195.93,280813.94,1986
30,dickinson,2014,5,28459.34,375979.39,2537
30,dickinson,2014,6,41806.62,569421.85,3572
30,dickinson,2014,7,37731.53,516412.87,3161
30,dickinson,2014,8,28560.69,392367.24,2560
30,dickinson,2014,9,23185.24,311124.45,2202
30,dickinson,2014,10,15936.22,201126.1,1571
30,dickinson,2014,11,13624.61,178286.16,1385
30,dickinson,2014,12,19859.09,271970.97,2135
30,dickinson,2015,1,18978,250506.39,1793
30,dickinson,2015,2,13043.75,165714.26,1413
30,dickinson,2015,3,18099.2,243648.01,2386
30,dickinson,2015,4,17438.17,236701.6,1686
30,dickinson,2015,5,31827.99,452177.58,2869
30,dickinson,2015,6,46792.42,666134.36,4113
30,dickinson,2015,7,37264.17,526049.74,3396
30,dickinson,2015,8,28583.92,388037.54,2718
30,dickinson,2015,9,24485.02,336726.38,2769
30,dickinson,2015,10,16241.74,200902.48,1535
30,dickinson,2015,11,15114.62,204480.98,1630
30,dickinson,2015,12,21421.69,290537.02,2424
30,dickinson,2016,1,15941.54,214652.77,1773
30,dickinson,2016,2,17472.47,227627.82,1673
30,dickinson,2016,3,16493.9,214526.38,1909
30,dickinson,2016,4,18770.4,251910.77,1810
30,dickinson,2016,5,43012.51,600291.34,3377
30,dickinson,2016,6,41262.85,580098.61,3363
30,dickinson,2016,7,40442.17,576652.75,3484
30,dickinson,2016,8,31767.91,496219.84,3423
30,dickinson,2016,9,17268.52,234803.08,1766
30,dickinson,2016,10,18779.37,281800.69,1777
30,dickinson,2016,11,19653.43,270225.57,2140
30,dickinson,2016,12,15889.37,217224.34,1733
30,dickinson,2017,1,18916.34,264332.67,1814
30,dickinson,2017,2,13527.12,170670.73,1462
30,dickinson,2017,3,19424.68,264374.96,2070
30,dickinson,2017,4,17323.92,232214.74,1870
30,dickinson,2017,5,37949.52,541921.68,3588
30,dickinson,2017,6,44439.68,631303.68,3564
30,dickinson,2017,7,38306.04,565655.11,3353
30,dickinson,2017,8,36650.55,532217.89,3804
30,dickinson,2017,9,22840.47,297419.52,2019
30,dickinson,2017,10,16706.46,234298.9,1668
30,dickinson,2017,11,17426.04,239927.38,2079
30,dickinson,2017,12,15167.14,214744.13,1861
30,dickinson,2018,1,20591.22,289028.7,2361
30,dickinson,2018,2,13689.46,171084.98,1503
30,dickinson,2018,3,13639.07,188468.05,1700
30,dickinson,2018,4,16139.14,230299.13,1748
30,dickinson,2018,5,41419.72,579125.06,3730
30,dickinson,2018,6,41168.81,602989.36,3521
30,dickinson,2018,7,39650.82,599754.58,3513
30,dickinson,2018,8,35294.25,520087.35,3641
30,dickinson,2018,9,23049.87,330349.27,2358
30,dickinson,2018,10,23067.34,332839.42,2290
30,dickinson,2018,11,15389.02,221903.06,1691
30,dickinson,2018,12,19786.73,288768.09,2100
