Code,Title,Season,Episode,Rating,Episode Number,Number of Episodes,Prop Through Series,main_character_left
tt1400819,Horrible Histories,2.0,8.0,7.9,21.0,88,0.23863636363636365,0
tt1400819,Horrible Histories,2.0,10.0,8.0,23.0,88,0.26136363636363635,0
tt1400819,Horrible Histories,2.0,11.0,8.2,24.0,88,0.2727272727272727,0
tt1400819,Horrible Histories,2.0,13.0,7.9,26.0,88,0.29545454545454547,0
tt1400819,Horrible Histories,3.0,1.0,8.4,28.0,88,0.3181818181818182,0
tt1400819,Horrible Histories,3.0,3.0,8.0,30.0,88,0.3409090909090909,0
tt1400819,Horrible Histories,3.0,4.0,8.0,31.0,88,0.3522727272727273,0
tt1400819,Horrible Histories,3.0,6.0,7.9,33.0,88,0.375,0
tt1400819,Horrible Histories,3.0,8.0,8.4,35.0,88,0.3977272727272727,0
tt1400819,Horrible Histories,3.0,9.0,8.4,36.0,88,0.4090909090909091,0
tt1400819,Horrible Histories,3.0,11.0,7.9,38.0,88,0.4318181818181818,0
tt1400819,Horrible Histories,3.0,13.0,7.8,40.0,88,0.45454545454545453,0
tt1400819,Horrible Histories,4.0,1.0,8.5,41.0,88,0.4659090909090909,0
tt1400819,Horrible Histories,4.0,3.0,8.2,43.0,88,0.48863636363636365,0
tt1400819,Horrible Histories,4.0,5.0,8.2,45.0,88,0.5113636363636364,0
tt1400819,Horrible Histories,4.0,7.0,8.0,47.0,88,0.5340909090909091,0
tt1400819,Horrible Histories,4.0,8.0,8.1,48.0,88,0.5454545454545454,0
tt1400819,Horrible Histories,4.0,10.0,8.4,50.0,88,0.5681818181818182,0
tt1400819,Horrible Histories,4.0,12.0,8.3,52.0,88,0.5909090909090909,0
tt1400819,Horrible Histories,4.0,13.0,7.9,53.0,88,0.6022727272727273,0
tt1400819,Horrible Histories,5.0,1.0,8.3,55.0,88,0.625,0
tt1400819,Horrible Histories,5.0,3.0,7.7,57.0,88,0.6477272727272727,0
tt1400819,Horrible Histories,5.0,5.0,8.2,59.0,88,0.6704545454545454,0
tt1400819,Horrible Histories,5.0,6.0,8.4,60.0,88,0.6818181818181818,0
tt1400819,Horrible Histories,5.0,8.0,7.3,62.0,88,0.7045454545454546,0
tt1400819,Horrible Histories,5.0,10.0,8.0,64.0,88,0.7272727272727273,0
tt1400819,Horrible Histories,5.0,11.0,8.4,65.0,88,0.7386363636363636,0
tt1400819,Horrible Histories,5.0,13.0,8.3,67.0,88,0.7613636363636364,0
tt1400819,Horrible Histories,6.0,1.0,6.5,69.0,88,0.7840909090909091,0
tt1400819,Horrible Histories,6.0,2.0,6.5,70.0,88,0.7954545454545454,0
tt1400819,Horrible Histories,6.0,4.0,7.6,72.0,88,0.8181818181818182,0
tt1400819,Horrible Histories,6.0,6.0,7.2,74.0,88,0.8409090909090909,0
tt1400819,Horrible Histories,6.0,8.0,7.9,76.0,88,0.8636363636363636,0
tt1400819,Horrible Histories,6.0,9.0,7.5,77.0,88,0.875,0
tt1400819,Horrible Histories,6.0,11.0,7.3,79.0,88,0.8977272727272727,0
tt1400819,Horrible Histories,6.0,13.0,7.7,81.0,88,0.9204545454545454,0
tt1400819,Horrible Histories,7.0,1.0,9.0,82.0,88,0.9318181818181818,0
tt1400819,Horrible Histories,7.0,3.0,8.4,84.0,88,0.9545454545454546,0
tt1400819,Horrible Histories,7.0,13.0,8.6,86.0,88,0.9772727272727273,0
tt1415889,Good Luck Charlie,1.0,2.0,8.0,2.0,98,0.02040816326530612,0
tt1415889,Good Luck Charlie,1.0,4.0,7.5,4.0,98,0.04081632653061224,0
tt1415889,Good Luck Charlie,1.0,6.0,8.0,6.0,98,0.061224489795918366,0
tt1415889,Good Luck Charlie,1.0,8.0,7.7,8.0,98,0.08163265306122448,0
tt1415889,Good Luck Charlie,1.0,10.0,7.3,10.0,98,0.10204081632653061,0
tt1415889,Good Luck Charlie,1.0,12.0,7.7,12.0,98,0.12244897959183673,0
tt1415889,Good Luck Charlie,1.0,14.0,8.1,14.0,98,0.14285714285714285,0
tt1415889,Good Luck Charlie,1.0,16.0,8.2,16.0,98,0.16326530612244897,0
tt1415889,Good Luck Charlie,1.0,18.0,8.2,18.0,98,0.1836734693877551,0
tt1415889,Good Luck Charlie,1.0,20.0,7.9,20.0,98,0.20408163265306123,0
tt1415889,Good Luck Charlie,1.0,21.0,8.0,21.0,98,0.21428571428571427,0
tt1415889,Good Luck Charlie,1.0,23.0,8.1,23.0,98,0.23469387755102042,0
tt1415889,Good Luck Charlie,1.0,25.0,8.1,25.0,98,0.25510204081632654,0
tt1415889,Good Luck Charlie,2.0,1.0,8.1,27.0,98,0.2755102040816326,0
tt1415889,Good Luck Charlie,2.0,3.0,8.0,29.0,98,0.29591836734693877,0
tt1415889,Good Luck Charlie,2.0,5.0,8.2,31.0,98,0.3163265306122449,0
tt1415889,Good Luck Charlie,2.0,7.0,8.1,33.0,98,0.336734693877551,0
tt1415889,Good Luck Charlie,2.0,9.0,8.0,35.0,98,0.35714285714285715,0
tt1415889,Good Luck Charlie,2.0,11.0,7.9,37.0,98,0.37755102040816324,0
tt1415889,Good Luck Charlie,2.0,13.0,8.1,39.0,98,0.3979591836734694,0
tt1415889,Good Luck Charlie,2.0,14.0,7.8,40.0,98,0.40816326530612246,0
tt1415889,Good Luck Charlie,2.0,16.0,8.1,42.0,98,0.42857142857142855,0
tt1415889,Good Luck Charlie,2.0,18.0,8.2,44.0,98,0.4489795918367347,0
tt1415889,Good Luck Charlie,2.0,20.0,8.1,46.0,98,0.46938775510204084,0
tt1415889,Good Luck Charlie,2.0,22.0,7.9,48.0,98,0.4897959183673469,0
tt1415889,Good Luck Charlie,2.0,24.0,7.9,50.0,98,0.5102040816326531,0
tt1415889,Good Luck Charlie,2.0,26.0,8.2,52.0,98,0.5306122448979592,0
tt1415889,Good Luck Charlie,2.0,28.0,7.5,54.0,98,0.5510204081632653,0
tt1415889,Good Luck Charlie,2.0,30.0,8.1,56.0,98,0.5714285714285714,0
tt1415889,Good Luck Charlie,3.0,2.0,8.2,58.0,98,0.5918367346938775,0
tt1415889,Good Luck Charlie,3.0,3.0,8.2,59.0,98,0.6020408163265306,0
tt1415889,Good Luck Charlie,3.0,5.0,8.0,61.0,98,0.6224489795918368,0
tt1415889,Good Luck Charlie,3.0,7.0,7.8,63.0,98,0.6428571428571429,0
tt1415889,Good Luck Charlie,3.0,9.0,8.3,65.0,98,0.6632653061224489,0
tt1415889,Good Luck Charlie,3.0,11.0,8.2,67.0,98,0.6836734693877551,0
tt1415889,Good Luck Charlie,3.0,13.0,7.7,69.0,98,0.7040816326530612,0
tt1415889,Good Luck Charlie,3.0,15.0,8.3,71.0,98,0.7244897959183674,0
tt1415889,Good Luck Charlie,3.0,17.0,8.2,73.0,98,0.7448979591836735,0
tt1415889,Good Luck Charlie,3.0,19.0,8.1,75.0,98,0.7653061224489796,0
tt1415889,Good Luck Charlie,3.0,21.0,8.4,77.0,98,0.7857142857142857,0
tt1415889,Good Luck Charlie,3.0,22.0,8.4,78.0,98,0.7959183673469388,0
tt1415889,Good Luck Charlie,4.0,2.0,7.9,80.0,98,0.8163265306122449,0
tt1415889,Good Luck Charlie,4.0,4.0,8.2,82.0,98,0.8367346938775511,0
tt1415889,Good Luck Charlie,4.0,6.0,8.0,84.0,98,0.8571428571428571,0
tt1415889,Good Luck Charlie,4.0,8.0,8.3,86.0,98,0.8775510204081632,0
tt1415889,Good Luck Charlie,4.0,10.0,8.0,88.0,98,0.8979591836734694,0
tt1415889,Good Luck Charlie,4.0,12.0,8.3,90.0,98,0.9183673469387755,0
tt1415889,Good Luck Charlie,4.0,14.0,8.1,92.0,98,0.9387755102040817,0
tt1415889,Good Luck Charlie,4.0,16.0,7.8,94.0,98,0.9591836734693877,0
tt1415889,Good Luck Charlie,4.0,18.0,7.0,96.0,98,0.9795918367346939,0
tt1416765,Parenthood,1.0,3.0,8.0,3.0,103,0.02912621359223301,0
tt1416765,Parenthood,1.0,5.0,8.1,5.0,103,0.04854368932038835,0
tt1416765,Parenthood,1.0,7.0,8.0,7.0,103,0.06796116504854369,0
tt1416765,Parenthood,1.0,9.0,7.9,9.0,103,0.08737864077669903,0
tt1416765,Parenthood,1.0,11.0,8.0,11.0,103,0.10679611650485436,0
tt1416765,Parenthood,1.0,13.0,8.3,13.0,103,0.1262135922330097,0
tt1416765,Parenthood,2.0,2.0,7.8,15.0,103,0.14563106796116504,0
tt1416765,Parenthood,2.0,4.0,8.1,17.0,103,0.1650485436893204,0
tt1416765,Parenthood,2.0,6.0,8.4,19.0,103,0.18446601941747573,0
tt1416765,Parenthood,2.0,8.0,8.2,21.0,103,0.20388349514563106,0
tt1416765,Parenthood,2.0,10.0,8.6,23.0,103,0.22330097087378642,0
tt1416765,Parenthood,2.0,12.0,7.9,25.0,103,0.24271844660194175,0
tt1416765,Parenthood,2.0,14.0,8.0,27.0,103,0.2621359223300971,0
tt1416765,Parenthood,2.0,16.0,8.6,29.0,103,0.2815533980582524,0
tt1416765,Parenthood,2.0,18.0,8.4,31.0,103,0.30097087378640774,0
tt1416765,Parenthood,2.0,20.0,8.3,33.0,103,0.32038834951456313,0
tt1416765,Parenthood,2.0,22.0,8.8,35.0,103,0.33980582524271846,0
tt1416765,Parenthood,3.0,2.0,8.3,37.0,103,0.3592233009708738,0
tt1416765,Parenthood,3.0,4.0,8.5,39.0,103,0.3786407766990291,0
tt1416765,Parenthood,3.0,6.0,8.1,41.0,103,0.39805825242718446,0
tt1416765,Parenthood,3.0,8.0,8.5,43.0,103,0.4174757281553398,0
tt1416765,Parenthood,3.0,10.0,8.4,45.0,103,0.4368932038834951,0
tt1416765,Parenthood,3.0,12.0,8.5,47.0,103,0.4563106796116505,0
tt1416765,Parenthood,3.0,14.0,8.4,49.0,103,0.47572815533980584,0
tt1416765,Parenthood,3.0,16.0,8.4,51.0,103,0.49514563106796117,0
tt1416765,Parenthood,3.0,18.0,8.8,53.0,103,0.5145631067961165,0
tt1416765,Parenthood,4.0,2.0,8.5,55.0,103,0.5339805825242718,0
tt1416765,Parenthood,4.0,4.0,8.6,57.0,103,0.5533980582524272,0
tt1416765,Parenthood,4.0,6.0,8.6,59.0,103,0.5728155339805825,0
tt1416765,Parenthood,4.0,8.0,8.6,61.0,103,0.5922330097087378,0
tt1416765,Parenthood,4.0,9.0,8.0,62.0,103,0.6019417475728155,0
tt1416765,Parenthood,4.0,12.0,8.6,65.0,103,0.6310679611650486,0
tt1416765,Parenthood,4.0,14.0,8.3,67.0,103,0.6504854368932039,0
tt1416765,Parenthood,5.0,1.0,8.2,69.0,103,0.6699029126213593,0
tt1416765,Parenthood,5.0,3.0,7.9,71.0,103,0.6893203883495146,0
tt1416765,Parenthood,5.0,5.0,8.2,73.0,103,0.7087378640776699,0
tt1416765,Parenthood,5.0,7.0,8.1,75.0,103,0.7281553398058253,0
tt1416765,Parenthood,5.0,9.0,8.3,77.0,103,0.7475728155339806,0
tt1416765,Parenthood,5.0,11.0,8.6,79.0,103,0.7669902912621359,0
tt1416765,Parenthood,5.0,13.0,8.4,81.0,103,0.7864077669902912,0
tt1416765,Parenthood,5.0,15.0,8.6,83.0,103,0.8058252427184466,0
tt1416765,Parenthood,5.0,17.0,7.9,85.0,103,0.8252427184466019,0
tt1416765,Parenthood,5.0,19.0,8.2,87.0,103,0.8446601941747572,0
tt1416765,Parenthood,5.0,21.0,8.6,89.0,103,0.8640776699029126,0
tt1416765,Parenthood,6.0,1.0,8.4,91.0,103,0.883495145631068,0
tt1416765,Parenthood,6.0,3.0,8.7,93.0,103,0.9029126213592233,0
tt1416765,Parenthood,6.0,5.0,8.5,95.0,103,0.9223300970873787,0
tt1416765,Parenthood,6.0,7.0,8.6,97.0,103,0.941747572815534,0
tt1416765,Parenthood,6.0,9.0,8.7,99.0,103,0.9611650485436893,0
tt1416765,Parenthood,6.0,11.0,8.9,101.0,103,0.9805825242718447,0
tt1427175,Prozhektorperiskhilton,1.0,3.0,8.0,3.0,116,0.02586206896551724,0
tt1427175,Prozhektorperiskhilton,1.0,5.0,7.9,5.0,116,0.04310344827586207,0
tt1427175,Prozhektorperiskhilton,2.0,3.0,7.9,7.0,116,0.0603448275862069,0
tt1427175,Prozhektorperiskhilton,2.0,6.0,8.1,10.0,116,0.08620689655172414,0
tt1427175,Prozhektorperiskhilton,2.0,8.0,7.7,12.0,116,0.10344827586206896,0
tt1427175,Prozhektorperiskhilton,2.0,10.0,8.1,14.0,116,0.1206896551724138,0
tt1427175,Prozhektorperiskhilton,2.0,12.0,7.6,16.0,116,0.13793103448275862,0
tt1427175,Prozhektorperiskhilton,2.0,15.0,7.1,19.0,116,0.16379310344827586,0
tt1427175,Prozhektorperiskhilton,2.0,17.0,7.6,21.0,116,0.1810344827586207,0
tt1427175,Prozhektorperiskhilton,2.0,19.0,8.2,23.0,116,0.19827586206896552,0
tt1427175,Prozhektorperiskhilton,2.0,21.0,9.2,25.0,116,0.21551724137931033,0
tt1427175,Prozhektorperiskhilton,2.0,24.0,7.3,28.0,116,0.2413793103448276,0
tt1427175,Prozhektorperiskhilton,2.0,26.0,9.5,30.0,116,0.25862068965517243,0
tt1427175,Prozhektorperiskhilton,2.0,28.0,6.8,32.0,116,0.27586206896551724,0
tt1427175,Prozhektorperiskhilton,2.0,30.0,5.5,34.0,116,0.29310344827586204,0
tt1427175,Prozhektorperiskhilton,2.0,33.0,7.8,37.0,116,0.31896551724137934,0
tt1427175,Prozhektorperiskhilton,3.0,1.0,8.0,39.0,116,0.33620689655172414,0
tt1427175,Prozhektorperiskhilton,3.0,3.0,8.0,41.0,116,0.35344827586206895,0
tt1427175,Prozhektorperiskhilton,3.0,5.0,8.2,43.0,116,0.3706896551724138,0
tt1427175,Prozhektorperiskhilton,3.0,8.0,8.9,46.0,116,0.39655172413793105,0
tt1427175,Prozhektorperiskhilton,3.0,10.0,8.8,48.0,116,0.41379310344827586,0
tt1427175,Prozhektorperiskhilton,3.0,12.0,8.6,50.0,116,0.43103448275862066,0
tt1427175,Prozhektorperiskhilton,3.0,14.0,8.2,52.0,116,0.4482758620689655,0
tt1427175,Prozhektorperiskhilton,3.0,17.0,8.4,55.0,116,0.47413793103448276,0
tt1427175,Prozhektorperiskhilton,3.0,19.0,7.8,57.0,116,0.49137931034482757,0
tt1427175,Prozhektorperiskhilton,3.0,21.0,8.6,59.0,116,0.5086206896551724,0
tt1427175,Prozhektorperiskhilton,3.0,23.0,8.7,61.0,116,0.5258620689655172,0
tt1427175,Prozhektorperiskhilton,3.0,26.0,6.6,64.0,116,0.5517241379310345,0
tt1427175,Prozhektorperiskhilton,3.0,28.0,8.7,66.0,116,0.5689655172413793,0
tt1427175,Prozhektorperiskhilton,3.0,30.0,8.1,68.0,116,0.5862068965517241,0
tt1427175,Prozhektorperiskhilton,4.0,1.0,8.2,70.0,116,0.603448275862069,0
tt1427175,Prozhektorperiskhilton,4.0,4.0,8.1,73.0,116,0.6293103448275862,0
tt1427175,Prozhektorperiskhilton,4.0,6.0,8.8,75.0,116,0.646551724137931,0
tt1427175,Prozhektorperiskhilton,4.0,8.0,7.9,77.0,116,0.6637931034482759,0
tt1427175,Prozhektorperiskhilton,4.0,10.0,6.6,79.0,116,0.6810344827586207,0
tt1427175,Prozhektorperiskhilton,4.0,13.0,8.4,82.0,116,0.7068965517241379,0
tt1427175,Prozhektorperiskhilton,4.0,15.0,8.0,84.0,116,0.7241379310344828,0
tt1427175,Prozhektorperiskhilton,4.0,17.0,8.2,86.0,116,0.7413793103448276,0
tt1427175,Prozhektorperiskhilton,4.0,19.0,7.6,88.0,116,0.7586206896551724,0
tt1427175,Prozhektorperiskhilton,4.0,22.0,7.6,91.0,116,0.7844827586206896,0
tt1427175,Prozhektorperiskhilton,4.0,24.0,7.4,93.0,116,0.8017241379310345,0
tt1427175,Prozhektorperiskhilton,4.0,26.0,7.8,95.0,116,0.8189655172413793,0
tt1427175,Prozhektorperiskhilton,4.0,28.0,7.4,97.0,116,0.8362068965517241,0
tt1427175,Prozhektorperiskhilton,4.0,31.0,8.8,100.0,116,0.8620689655172413,0
tt1427175,Prozhektorperiskhilton,4.0,33.0,7.8,102.0,116,0.8793103448275862,0
tt1427175,Prozhektorperiskhilton,5.0,2.0,7.8,104.0,116,0.896551724137931,0
tt1427175,Prozhektorperiskhilton,5.0,4.0,7.2,106.0,116,0.9137931034482759,0
tt1427175,Prozhektorperiskhilton,5.0,7.0,8.0,109.0,116,0.9396551724137931,0
tt1427175,Prozhektorperiskhilton,5.0,9.0,7.8,111.0,116,0.9568965517241379,0
tt1427175,Prozhektorperiskhilton,5.0,11.0,7.6,113.0,116,0.9741379310344828,0
tt1430587,Tosh.0,1.0,6.0,7.8,6.0,291,0.020618556701030927,0
tt1430587,Tosh.0,1.0,12.0,7.2,12.0,291,0.041237113402061855,0
tt1430587,Tosh.0,2.0,2.0,7.0,18.0,291,0.061855670103092786,0
tt1430587,Tosh.0,2.0,7.0,7.4,23.0,291,0.07903780068728522,0
tt1430587,Tosh.0,2.0,13.0,7.8,29.0,291,0.09965635738831616,0
tt1430587,Tosh.0,2.0,19.0,7.7,35.0,291,0.12027491408934708,0
tt1430587,Tosh.0,2.0,24.0,7.3,40.0,291,0.13745704467353953,0
tt1430587,Tosh.0,3.0,5.0,7.4,46.0,291,0.15807560137457044,0
tt1430587,Tosh.0,3.0,11.0,7.6,52.0,291,0.17869415807560138,0
tt1430587,Tosh.0,3.0,16.0,7.6,57.0,291,0.1958762886597938,0
tt1430587,Tosh.0,3.0,22.0,8.1,63.0,291,0.21649484536082475,0
tt1430587,Tosh.0,3.0,28.0,7.6,69.0,291,0.23711340206185566,0
tt1430587,Tosh.0,4.0,3.0,7.6,74.0,291,0.2542955326460481,0
tt1430587,Tosh.0,4.0,9.0,7.3,80.0,291,0.27491408934707906,0
tt1430587,Tosh.0,4.0,15.0,7.3,86.0,291,0.29553264604810997,0
tt1430587,Tosh.0,4.0,20.0,7.7,91.0,291,0.3127147766323024,0
tt1430587,Tosh.0,4.0,26.0,7.6,97.0,291,0.3333333333333333,0
tt1430587,Tosh.0,5.0,2.0,7.7,103.0,291,0.3539518900343643,0
tt1430587,Tosh.0,5.0,8.0,7.0,109.0,291,0.3745704467353952,0
tt1430587,Tosh.0,5.0,13.0,7.5,114.0,291,0.3917525773195876,0
tt1430587,Tosh.0,5.0,19.0,7.4,120.0,291,0.41237113402061853,0
tt1430587,Tosh.0,5.0,25.0,7.5,126.0,291,0.4329896907216495,0
tt1430587,Tosh.0,5.0,30.0,7.0,131.0,291,0.45017182130584193,0
tt1430587,Tosh.0,6.0,6.0,7.5,137.0,291,0.47079037800687284,0
tt1430587,Tosh.0,6.0,12.0,6.9,143.0,291,0.49140893470790376,0
tt1430587,Tosh.0,6.0,17.0,7.5,148.0,291,0.5085910652920962,0
tt1430587,Tosh.0,6.0,23.0,7.1,154.0,291,0.5292096219931272,0
tt1430587,Tosh.0,6.0,29.0,7.1,160.0,291,0.5498281786941581,0
tt1430587,Tosh.0,7.0,4.0,7.5,165.0,291,0.5670103092783505,0
tt1430587,Tosh.0,7.0,10.0,7.0,171.0,291,0.5876288659793815,0
tt1430587,Tosh.0,7.0,16.0,7.0,177.0,291,0.6082474226804123,0
tt1430587,Tosh.0,7.0,21.0,7.0,182.0,291,0.6254295532646048,0
tt1430587,Tosh.0,7.0,27.0,6.9,188.0,291,0.6460481099656358,0
tt1430587,Tosh.0,8.0,3.0,7.3,194.0,291,0.6666666666666666,0
tt1430587,Tosh.0,8.0,9.0,7.2,200.0,291,0.6872852233676976,0
tt1430587,Tosh.0,8.0,14.0,7.3,205.0,291,0.7044673539518901,0
tt1430587,Tosh.0,8.0,20.0,7.4,211.0,291,0.7250859106529209,0
tt1430587,Tosh.0,8.0,26.0,7.3,217.0,291,0.7457044673539519,0
tt1430587,Tosh.0,9.0,1.0,7.1,222.0,291,0.7628865979381443,0
tt1430587,Tosh.0,9.0,7.0,7.2,228.0,291,0.7835051546391752,0
tt1430587,Tosh.0,9.0,13.0,7.5,234.0,291,0.8041237113402062,0
tt1430587,Tosh.0,9.0,18.0,7.0,239.0,291,0.8213058419243986,0
tt1430587,Tosh.0,9.0,24.0,7.3,245.0,291,0.8419243986254296,0
tt1430587,Tosh.0,9.0,31.0,7.8,251.0,291,0.8625429553264605,0
tt1430587,Tosh.0,10.0,5.0,7.2,256.0,291,0.8797250859106529,0
tt1430587,Tosh.0,10.0,12.0,7.3,262.0,291,0.9003436426116839,0
tt1430587,Tosh.0,10.0,18.0,7.2,268.0,291,0.9209621993127147,0
tt1430587,Tosh.0,11.0,3.0,7.1,273.0,291,0.9381443298969072,0
tt1430587,Tosh.0,11.0,9.0,7.0,279.0,291,0.9587628865979382,0
tt1430587,Tosh.0,11.0,15.0,7.2,285.0,291,0.979381443298969,0
tt1439629,Community,1.0,3.0,8.2,3.0,110,0.02727272727272727,0
tt1439629,Community,1.0,5.0,7.8,5.0,110,0.045454545454545456,0
tt1439629,Community,1.0,7.0,8.8,7.0,110,0.06363636363636363,0
tt1439629,Community,1.0,9.0,8.8,9.0,110,0.08181818181818182,0
tt1439629,Community,1.0,11.0,7.9,11.0,110,0.1,0
tt1439629,Community,1.0,13.0,8.0,13.0,110,0.11818181818181818,0
tt1439629,Community,1.0,15.0,8.1,15.0,110,0.13636363636363635,0
tt1439629,Community,1.0,18.0,8.0,18.0,110,0.16363636363636364,0
tt1439629,Community,1.0,20.0,8.5,20.0,110,0.18181818181818182,0
tt1439629,Community,1.0,22.0,8.0,22.0,110,0.2,0
tt1439629,Community,1.0,24.0,8.2,24.0,110,0.21818181818181817,0
tt1439629,Community,2.0,1.0,8.7,26.0,110,0.23636363636363636,0
tt1439629,Community,2.0,3.0,8.0,28.0,110,0.2545454545454545,0
tt1439629,Community,2.0,5.0,7.8,30.0,110,0.2727272727272727,0
tt1439629,Community,2.0,8.0,9.1,33.0,110,0.3,0
tt1439629,Community,2.0,10.0,8.4,35.0,110,0.3181818181818182,0
tt1439629,Community,2.0,12.0,8.0,37.0,110,0.33636363636363636,0
tt1439629,Community,2.0,14.0,9.5,39.0,110,0.35454545454545455,0
tt1439629,Community,2.0,16.0,8.8,41.0,110,0.37272727272727274,0
tt1439629,Community,2.0,18.0,7.4,43.0,110,0.39090909090909093,0
tt1439629,Community,2.0,20.0,7.6,45.0,110,0.4090909090909091,0
tt1439629,Community,2.0,23.0,9.7,48.0,110,0.43636363636363634,0
tt1439629,Community,3.0,1.0,8.1,50.0,110,0.45454545454545453,0
tt1439629,Community,3.0,3.0,8.1,52.0,110,0.4727272727272727,0
tt1439629,Community,3.0,5.0,8.8,54.0,110,0.4909090909090909,0
tt1439629,Community,3.0,7.0,8.6,56.0,110,0.509090909090909,0
tt1439629,Community,3.0,9.0,8.4,58.0,110,0.5272727272727272,0
tt1439629,Community,3.0,11.0,7.7,60.0,110,0.5454545454545454,0
tt1439629,Community,3.0,13.0,8.2,62.0,110,0.5636363636363636,0
tt1439629,Community,3.0,16.0,8.6,65.0,110,0.5909090909090909,0
tt1439629,Community,3.0,18.0,8.2,67.0,110,0.6090909090909091,0
tt1439629,Community,3.0,20.0,9.5,69.0,110,0.6272727272727273,0
tt1439629,Community,3.0,22.0,8.8,71.0,110,0.6454545454545455,0
tt1439629,Community,4.0,2.0,7.5,73.0,110,0.6636363636363637,0
tt1439629,Community,4.0,4.0,7.1,75.0,110,0.6818181818181818,0
tt1439629,Community,4.0,6.0,7.5,77.0,110,0.7,0
tt1439629,Community,4.0,9.0,6.9,80.0,110,0.7272727272727273,0
tt1439629,Community,4.0,11.0,8.0,82.0,110,0.7454545454545455,0
tt1439629,Community,4.0,13.0,7.7,84.0,110,0.7636363636363637,0
tt1439629,Community,5.0,2.0,8.6,86.0,110,0.7818181818181819,0
tt1439629,Community,5.0,4.0,9.3,88.0,110,0.8,0
tt1439629,Community,5.0,6.0,8.1,90.0,110,0.8181818181818182,0
tt1439629,Community,5.0,8.0,9.0,92.0,110,0.8363636363636363,0
tt1439629,Community,5.0,11.0,8.0,95.0,110,0.8636363636363636,0
tt1439629,Community,5.0,13.0,8.2,97.0,110,0.8818181818181818,0
tt1439629,Community,6.0,2.0,7.6,99.0,110,0.9,0
tt1439629,Community,6.0,4.0,8.1,101.0,110,0.9181818181818182,0
tt1439629,Community,6.0,6.0,7.7,103.0,110,0.9363636363636364,0
tt1439629,Community,6.0,8.0,7.9,105.0,110,0.9545454545454546,0
tt1439629,Community,6.0,10.0,7.5,107.0,110,0.9727272727272728,0
tt1441109,Cougar Town,1.0,2.0,7.0,2.0,102,0.0196078431372549,0
tt1441109,Cougar Town,1.0,4.0,7.4,4.0,102,0.0392156862745098,0
tt1441109,Cougar Town,1.0,6.0,7.1,6.0,102,0.058823529411764705,0
tt1441109,Cougar Town,1.0,8.0,7.5,8.0,102,0.0784313725490196,0
tt1441109,Cougar Town,1.0,10.0,7.1,10.0,102,0.09803921568627451,0
tt1441109,Cougar Town,1.0,12.0,7.3,12.0,102,0.11764705882352941,0
tt1441109,Cougar Town,1.0,14.0,7.2,14.0,102,0.13725490196078433,0
tt1441109,Cougar Town,1.0,16.0,7.2,16.0,102,0.1568627450980392,0
tt1441109,Cougar Town,1.0,18.0,7.2,18.0,102,0.17647058823529413,0
tt1441109,Cougar Town,1.0,20.0,7.2,20.0,102,0.19607843137254902,0
tt1441109,Cougar Town,1.0,22.0,7.5,22.0,102,0.21568627450980393,0
tt1441109,Cougar Town,1.0,24.0,7.7,24.0,102,0.23529411764705882,0
tt1441109,Cougar Town,2.0,2.0,7.2,26.0,102,0.2549019607843137,0
tt1441109,Cougar Town,2.0,4.0,7.3,28.0,102,0.27450980392156865,0
tt1441109,Cougar Town,2.0,6.0,7.6,30.0,102,0.29411764705882354,0
tt1441109,Cougar Town,2.0,8.0,7.6,32.0,102,0.3137254901960784,0
tt1441109,Cougar Town,2.0,10.0,7.6,34.0,102,0.3333333333333333,0
tt1441109,Cougar Town,2.0,12.0,7.4,36.0,102,0.35294117647058826,0
tt1441109,Cougar Town,2.0,14.0,7.4,38.0,102,0.37254901960784315,0
tt1441109,Cougar Town,2.0,16.0,7.2,40.0,102,0.39215686274509803,0
tt1441109,Cougar Town,2.0,18.0,7.6,42.0,102,0.4117647058823529,0
tt1441109,Cougar Town,2.0,20.0,7.6,44.0,102,0.43137254901960786,0
tt1441109,Cougar Town,2.0,22.0,7.9,46.0,102,0.45098039215686275,0
tt1441109,Cougar Town,3.0,2.0,7.4,48.0,102,0.47058823529411764,0
tt1441109,Cougar Town,3.0,4.0,7.4,50.0,102,0.49019607843137253,0
tt1441109,Cougar Town,3.0,6.0,7.4,52.0,102,0.5098039215686274,0
tt1441109,Cougar Town,3.0,8.0,7.3,54.0,102,0.5294117647058824,0
tt1441109,Cougar Town,3.0,10.0,7.3,56.0,102,0.5490196078431373,0
tt1441109,Cougar Town,3.0,12.0,7.5,58.0,102,0.5686274509803921,0
tt1441109,Cougar Town,3.0,14.0,7.7,60.0,102,0.5882352941176471,0
tt1441109,Cougar Town,4.0,1.0,7.3,62.0,102,0.6078431372549019,0
tt1441109,Cougar Town,4.0,3.0,7.6,64.0,102,0.6274509803921569,0
tt1441109,Cougar Town,4.0,5.0,7.5,66.0,102,0.6470588235294118,0
tt1441109,Cougar Town,4.0,7.0,8.1,68.0,102,0.6666666666666666,0
tt1441109,Cougar Town,4.0,9.0,7.3,70.0,102,0.6862745098039216,0
tt1441109,Cougar Town,4.0,11.0,7.6,72.0,102,0.7058823529411765,0
tt1441109,Cougar Town,4.0,13.0,7.7,74.0,102,0.7254901960784313,0
tt1441109,Cougar Town,4.0,15.0,7.5,76.0,102,0.7450980392156863,0
